x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
373.332,405.663,1058.884,1609.717,892.434,686.959,649.197,839.166,1218.912,1003.998,1141.640,923.427,87.799,862.549,1243.197,1140.962,975.314,1106.299,563.842,619.370
368.925,406.885,1058.007,1609.353,895.163,687.473,651.252,843.243,1217.157,1022.585,1137.565,925.905,87.985,864.779,1246.462,1141.174,975.630,1111.345,563.993,613.485
364.167,407.502,1057.104,1608.627,898.320,688.237,651.352,842.569,1217.152,1026.530,1133.039,928.829,88.532,873.557,1251.503,1142.614,976.112,1115.312,564.467,606.832
360.974,407.862,1055.730,1608.039,900.772,688.840,652.303,843.792,1216.529,1031.763,1129.916,931.319,88.549,875.725,1256.321,1144.919,976.622,1119.262,565.058,600.123
356.791,408.689,1052.242,1606.433,904.998,689.902,652.313,843.554,1215.330,1037.499,1125.543,934.997,89.180,883.811,1262.467,1148.341,977.129,1123.381,565.345,596.082
354.015,409.193,1050.883,1605.804,906.842,690.492,652.887,844.199,1221.000,1069.000,1123.197,936.899,89.427,887.318,1244.000,1129.000,977.699,1128.345,565.733,591.133
351.012,410.181,1049.870,1605.155,909.546,691.226,653.220,844.071,1215.000,1084.000,1119.072,940.067,89.616,889.565,1220.000,1115.000,978.256,1133.381,566.316,585.424
347.982,411.167,1048.612,1604.690,914.158,692.483,653.792,844.730,1256.000,1138.000,1115.668,942.494,89.726,896.990,1213.000,1084.000,978.714,1137.053,566.843,580.564
345.994,412.457,1047.254,1604.157,915.958,693.136,653.791,844.434,1281.065,1160.806,1111.357,945.671,90.029,903.034,1206.710,1057.453,978.876,1140.461,567.335,575.610
343.988,414.367,1046.106,1603.798,919.631,694.213,654.290,845.315,1286.160,1164.282,1106.795,948.944,90.410,909.834,1208.037,1051.811,979.135,1143.344,567.712,569.402
343.069,416.569,1044.713,1603.310,923.685,695.435,654.147,844.736,1292.316,1168.203,1104.739,950.528,90.182,912.517,1207.443,1054.743,979.417,1147.236,568.148,564.244
341.436,419.065,1045.217,1603.480,927.381,696.289,655.190,846.551,1298.979,1171.979,1100.642,953.727,90.849,918.892,1205.691,1061.886,979.426,1151.352,568.262,559.005
339.989,421.254,1039.209,1601.406,930.468,696.926,655.309,846.455,1303.053,1173.983,1096.640,956.560,90.775,921.576,1204.967,1066.234,980.004,1156.302,568.280,555.618
338.817,422.759,1041.650,1602.230,933.472,697.686,655.767,847.136,1319.107,1182.134,1093.229,958.927,91.328,926.380,1203.436,1074.697,980.436,1160.643,568.408,550.201
336.292,424.696,1041.062,1601.893,936.649,698.284,656.010,847.439,1312.324,1178.521,1089.131,962.001,91.692,931.595,1202.604,1080.251,980.443,1163.259,568.440,545.777
334.152,425.917,1040.255,1601.789,940.529,699.231,655.867,846.841,1318.865,1181.294,1084.843,964.890,91.578,934.024,1201.763,1086.733,980.716,1166.634,568.501,540.545
331.653,426.812,1039.119,1601.187,943.098,699.745,656.274,847.548,1324.919,1183.967,1081.519,967.420,91.808,942.380,1199.460,1108.346,980.991,1170.235,568.483,536.978
329.259,427.560,1036.978,1600.281,946.897,700.451,656.509,847.305,1333.026,1188.134,1077.305,970.603,91.928,939.779,1199.981,1099.576,981.282,1173.566,568.643,533.386
326.375,428.482,1036.765,1600.055,950.078,700.943,657.375,848.630,1349.257,1196.704,1073.733,973.757,91.838,941.798,1199.412,1104.520,981.350,1177.951,568.624,527.650
324.784,428.899,1035.013,1599.268,952.382,701.355,657.879,849.431,1354.714,1200.527,1071.008,976.049,91.578,942.343,1198.504,1112.658,981.940,1180.103,568.780,523.923
322.801,429.779,1034.515,1599.085,956.146,702.174,658.137,849.638,1361.952,1206.007,1066.986,979.147,92.261,953.370,1197.661,1118.724,981.979,1183.448,568.601,519.706
320.226,430.900,1029.663,1597.441,958.248,702.542,657.861,848.986,1366.019,1209.435,1063.090,981.990,92.176,953.017,1196.989,1122.738,982.142,1186.221,568.525,515.248
316.933,432.743,1031.459,1597.972,962.078,703.494,658.604,849.814,1372.590,1214.469,1059.542,984.332,92.416,955.283,1195.797,1129.566,982.432,1189.384,568.387,510.901
313.769,435.030,1033.633,1598.656,964.227,703.981,658.906,850.174,1375.995,1217.017,1055.484,986.926,92.528,958.097,1195.348,1133.668,982.914,1193.046,568.095,506.577
310.466,437.567,1031.276,1597.697,967.138,704.737,658.927,849.474,1381.082,1220.906,1051.726,989.362,92.624,962.319,1194.415,1139.511,982.637,1192.878,567.104,501.526
307.418,441.122,1029.946,1597.061,970.042,705.493,659.606,850.367,1385.761,1224.117,1047.570,991.726,92.687,966.006,1193.534,1145.178,982.848,1197.734,566.112,497.236
304.178,446.421,1027.531,1596.205,971.819,705.934,659.720,850.504,1390.377,1227.289,1043.171,994.504,92.684,967.044,1193.345,1146.897,982.943,1201.417,564.519,491.572
